0, 1649.358899360266
1, 913.2198134254104
2, 782.3650024066541
3, 389.1236332523842
4, 378.95214143921714
5, 287.6537448373656
6, 359.78399836729585
7, 207.34620865389945
8, 190.73339644135405
9, 79.7066920948316
10, 64.56382632224476
11, 25.981616545032374
12, 41.12669804704897
13, 48.31516125137704
14, 27.458056222076557
15, 24.260045853188736
16, 13.991712913782179
17, 32.99902532970486
18, 23.781154968500683
19, 16.442421952265942
20, 10.301761073041618
21, 10.385297447197381
22, 6.419178261654114
23, 5.633804425683329
24, 6.734247112048459
25, 5.6181212440777015
26, 4.850879910456589
27, 4.790646131263628
28, 6.707455338000412
29, 4.906328911197752
30, 3.5730476105482434
31, 2.4275307595801157
32, 2.735357227152668
33, 3.053357422512422
34, 1.6620330192048658
35, 2.3438914068036927
36, 3.3444137918325016
37, 1.8092646360659144
38, 2.529412444162624
39, 1.9189249241069417
40, 1.0487710090811546
41, 1.2355368429982678
42, 2.042274024192259
43, 0.9466199147008826
44, 1.7161375650874058
45, 0.7908205605644935
46, 0.7953483962746898
47, 1.0177970014959434
48, 5.708523077265868
49, 1.4345515904216495
