0, 95
1, 187
2, 277
3, 354
4, 439
5, 510
6, 568
7, 617
8, 667
9, 732
10, 782
11, 827
12, 864
13, 909
14, 945
15, 991
16, 1030
17, 1071
18, 1084
19, 1123
20, 1155
21, 1173
22, 1184
23, 1207
24, 1230
25, 1253
26, 1283
27, 1313
28, 1344
29, 1369
30, 1392
31, 1408
32, 1429
33, 1459
34, 1480
35, 1498
36, 1530
37, 1553
38, 1575
39, 1601
40, 1615
41, 1624
42, 1637
43, 1647
44, 1666
45, 1678
46, 1683
47, 1685
48, 1697
49, 1711
